a77    -47.9292        5.62675      .         -75.9786         .
a78       .             .          9.14447       .             .
a79       .             .        -40.4519     -91.3206         .
a8        .          -86.8334    -25.6095        .          -33.0543
a80       .             .           .          -3.36367     -99.0205
a81    -47.9441         .        -76.3143        .          -90.7021
a82    -80.5793         .           .            .             .
a83    -56.8031      -66.2696    -91.3075        .             .
a84      0.389663       .        -66.4219     -30.1576         .
a85      6.52731        .          3.92319    -25.7314         .
a87    -15.0078         .           .         -50.8397      -56.1225
a88    -51.1707      -37.6746       .            .          -68.8312
a89    -11.0542        1.63672      .         -62.5348      -30.406
a9        .             .        -17.6654     -68.7936      -88.8545
a90    -34.8444      -29.7451    -10.9401        .             .
a91     -5.64253        .           .            .             .
a92       .          -30.9354    -79.8544     -39.1128         .
a93       .          -24.1981       .            .             .
a94       .          -90.7443       .          -3.55935        .
a95    -87.358       -82.1401     -3.89043       .             .
a96       .             .           .            .          -37.4547
a97       .          -79.4109       .            .             .
a98    -49.7898         .          2.98714    -77.9762         .
a99    -81.5594         .           .         -84.0415      -87.88

:         b44         b45          b46           b47          b48       :=
a10    -71.1605       .            .            .             .
a100      .        -65.2916        .         -17.5813         .
a101      .           .         -15.1713     -68.7284      -38.5511
a102      .           .         -50.4395     -78.0908      -68.5043
a103      .        -86.114         .            .             .
a104      .          4.94065      3.07092    -46.5322         .
a105      .           .            .            .          -99.612
a106      .           .         -33.2039     -25.3291         .
a107      .           .            .            .          -83.0598
a108      .           .            .           6.26755     -37.1869
a109      .           .         -84.6632        .             .
a11       .        -72.6592        .            .             .
a110      .           .         -71.3307        .             .
a111    -8.58139      .            .            .             .
a112   -40.6365    -48.6894     -84.0174        .          -66.4793
a113   -78.6776       .           7.76954       .          -64.6513
a114   -93.1763    -25.6932     -13.5745        .             .
a115   -71.5323       .         -54.6178     -38.4724         .
a116      .           .            .            .          -88.4678
a117    -3.3218       .            .            .             .
a118      .        -16.6998        .         -42.9572      -96.1376
a119   -92.4243    -89.976         .         -96.0425      -48.4089
a12       .           .           3.43085    -16.906          .
a120      .           .            .         -93.542          .
a121      .        -43.8486     -69.7416     -24.0157         .
a122      .        -49.6194     -88.5613        .             .
a123      .        -16.4829        .            .             .
a124      .        -47.0443      -5.25847       .             .
a125      .           .         -64.4042        .          -57.5481
a126   -44.8073    -46.1671     -91.6102        .             .
a127      .           .            .         -14.7642         .
a128      .        -49.2867        .         -76.8095      -88.0336
a129      .           .            .            .          -79.6372
a13       .        -43.0087     -60.8133        .             .
a130   -39.4913    -44.8856        .            .          -36.8867
a131      .           .          -1.74175    -63.6833         .
a132   -93.9225       .         -10.8367     -64.683       -82.0921
a134      .           .           7.66671       .             .
a137      .        -11.7679        .            .          -70.1878
a138      .          8.74148    -22.761         .             .
a139   -13.4816       .            .            .          -18.9785
a14       .           .            .           0.557661    -73.2609
a140      .        -74.7181        .         -55.6294         .
a141      .           .         -57.4029        .             .
a142   -25.1816       .            .         -56.9618       -2.89234
a143   -49.3364       .         -84.9557        .             .
a145      .        -18.1174        .         -73.7719         .
a146      .          5.42491     -8.95487    -97.7141         .
a148      .           .            .            .          -40.9407
a149      .         -1.20868       .            .          -63.788
a15    -67.752     -92.6464     -33.0759     -53.8961         .
a150      .        -55.8409        .         -85.3972         .
a151   -40.1474       .         -93.1299        .             .
a152      .           .            .         -29.2097        8.06641
a153    -6.26089   -15.084      -59.2827        .            5.51048
a154      .        -56.9369     -61.1458     -49.6518      -99.3245
a155   -48.3505       .            .            .          -83.1645
a156   -66.0893    -66.4266        .            .             .
a157      .           .         -92.0478        .             .
a158   -47.5077    -54.3699       4.82637       .             .
a159      .        -82.1635        .            .             .
a16       .        -79.0633      -8.56379    -43.2784         .
a160   -29.576        .            .         -97.2961      -19.6114
a161      .           .         -61.3935     -62.4909         .
a162    -3.33338   -29.6755        .            .          -88.0791
a163      .        -69.8751        .            .             .
a164      .           .         -86.0608     -22.4481         .
a165   -10.453        .         -93.7227     -40.5808         .
a166      .           .            .         -42.4459         .
a167   -67.9983       .            .           7.136       -94.5957
a168   -10.7259       .            .         -82.3193         .
a169   -25.0375    -46.4905        .         -81.7189      -12.908
a17       .        -69.5167        .         -90.596          .
a170      .        -32.4057        .            .           -4.48007
a171   -25.1439       .          -9.84935    -22.4072         .
a172      .           .            .         -83.3816      -37.3565
a173      .           .         -20.878         .             .
a174      .           .         -87.9726        .          -24.7985
a175      .        -95.1533     -19.3837        .             .
a176   -82.7851       .         -92.8738        .          -29.089
a177      .        -76.5221        .            .             .
a178      .          3.96777    -74.1854     -37.4676         .
a179      .        -57.4066     -90.5324        .          -36.4618
a18       .           .            .         -17.749          .
a180   -19.1394      5.54668       .            .             .
a181   -76.5726       .            .            .          -28.1851
a183   -75.5958     -7.42487       .            .          -60.9801
a184   -69.3124    -68.3626        .            .            7.36305
a185      .        -39.6016     -99.3794        .             .
a186      .           .         -59.2311        .             .
a187      .        -64.6166     -83.3051     -29.0988      -70.5427
a188      .           .         -25.0188        .          -98.7136
a189   -92.1203    -95.7738        .            .             .
a19       .           .            .            .          -53.1807
a190      .           .         -21.2041        .             .
a191   -29.9818       .            .            .             .
a192      .           .         -27.302         .             .
a193      .        -10.2153       9.77734       .          -29.7819
a194   -94.0194       .            .            .          -23.5445
a195      .        -36.2808       8.56249       .             .
a196   -90.7223       .            .            .           -7.10926
a197      .        -61.0548        .            .             .
a198      .        -83.043         .         -57.2576         .
a199      .           .            .            .          -89.6656
a2     -22.2383    -62.7388        .            .             .
a20    -45.9834    -84.6845     -51.1794        .             .
a200   -90.4228       .            .            .             .
a21       .        -80.6334     -83.373         .          -46.3294
a22       .        -62.0857     -80.99          .             .
a23       .           .         -87.0454     -76.8379         .
a24     -5.43411      .            .            .             .
a25       .           .         -75.6453        .            7.19616
a26    -55.671        .         -91.7852        .          -40.6021
a27       .           .           0.642991   -11.4645         .
a28       .        -11.7474        .         -94.5352         .
a29       .           .            .            .          -76.3591
a3     -38.9387    -39.286      -56.344         .             .
a30       .           .            .           0.0603306      .
a31       .        -62.5039        .            .             .
a32    -15.7842    -55.7356     -79.012       -6.81306        .
a33    -27.183        .            .            .             .
a34       .           .            .          -5.51011        .
a35    -88.7338    -87.3834     -85.8204     -30.9047       -5.54658
a36       .        -29.7292        .          -6.68567      -1.97152
a37    -29.4783       .          -9.84132       .           -9.42924
a38       .           .            .            .          -58.1653
a39       .           .         -47.3238     -28.3547      -74.9395
a4     -15.4227      0.503015   -98.2318        .          -39.7609
a40    -84.8547      0.943219      .            .           -4.15949
a41       .           .         -64.7325        .           -1.88594
a42       .         -5.63414    -89.4475        .            7.70376
a43      4.68902   -39.1322     -42.3091     -28.7818         .
a44       .          6.48897       .            .             .
a45    -24.1826     -1.9372        .         -78.5477         .
a46       .        -58.2211        .            .          -20.2759
a47    -51.1524       .         -19.7625     -85.7613       -7.52917
a48    -31.15         .            .         -39.3353         .
a49       .           .         -82.6681        .          -97.5869
a5     -18.8076       .            .         -99.4231         .
a50       .        -72.4285     -45.2924        .          -92.1752
a51       .           .         -92.6651        .          -68.0621
a53    -66.7624       .         -56.0458        .          -62.9609
a54      3.95435      .         -39.3707     -18.8809         .
a56       .           .         -81.5764     -74.1045         .
a57       .        -86.8553        .            .             .
a58       .        -44.5605     -19.2036       4.73909     -94.7114
a59       .        -71.9233        .         -16.8386      -92.7061
a6        .           .            .         -72.948          .
a60       .        -98.3204        .            .             .
a61    -53.4302       .            .            .          -32.5811
a62       .           .            .          -9.91099     -31.8898
a63       .           .         -38.3489     -67.992       -60.8438
a64    -15.7735       .            .            .             .
a65    -24.5736    -38.41          .           6.22367        .
a66       .        -10.2985        .         -94.947          .
a67    -63.6667    -18.1524     -29.9989     -66.5016         .
a68       .           .            .         -11.2903         .
a69       .        -50.4716        .            .             .
a70      6.97047   -67.4906     -83.0643     -80.2354      -81.7192
a71    -95.3636    -27.4345        .            .             .
a72       .        -50.683      -23.3605     -88.6973         .
a73       .        -42.4596      -2.94141    -72.61        -65.0705
a74       .           .            .            .          -23.2655
a75    -61.0918       .            .            .             .
a76    -94.1372       .         -46.6578     -62.6636         .
a77       .           .            .          -3.537          .
a78       .        -18.2218        .            .          -46.733
a79       .           .         -90.2187     -66.2153         .
a8     -60.7232    -45.0147     -58.9715     -32.398          .
a80       .           .            .            .          -97.0455
a81       .        -10.1032     -89.7839     -54.9277         .
a82       .        -34.0151     -41.7117        .             .
a84      7.81878   -27.2801     -74.7253     -48.1611         .
a85       .           .          -9.20422      2.09637        .
a86    -23.3783    -94.7878        .            .          -52.7816
a87       .        -57.2795        .            .          -82.8834
a88       .        -64.192         .            .             .
a89       .           .            .         -14.0104       -4.61889
a90       .           .         -22.2426        .             .
a91       .           .            .            .           -7.05981
a92       .        -67.7729        .            .           -2.98707
a93       .           .            .           8.31506        .
a95    -56.3993       .         -61.0728        .          -41.5566
a96      6.18834      .           8.06427       .          -85.9438
a97     -8.43295   -10.6886     -99.4775     -80.1015         .
a98       .           .         -56.0838        .             .
a99       .        -59.4602        .            .             .

:         b49           b5           b50          b51         b52        :=
a1     -79.3813        .         -74.3405         .        -15.642
a10      9.60794       .            .             .           .
a100      .           8.90448       .             .           .
a101      .            .         -86.2024         .          6.10396
a102   -86.3338     -45.4789     -34.6917         .           .
a103      .         -45.6902        .          -43.0025       .
a104      .            .         -92.6204         .           .
a105      .         -29.0887     -54.6979         .           .
a106      .         -23.4815     -23.6861         .         -9.96024
a107   -66.1578        .         -15.7279         .           .
a108      .            .         -79.4661      -82.5232       .
a109   -62.4951        .         -69.602          .        -78.5061
a11       .         -33.1326        .             .        -15.1743
a110      .            .            .             .        -59.5256
a111    -6.25769       .         -55.6376      -23.5792    -23.2551
a112      .         -54.9304      -2.67069        .           .
a113      .         -82.3521        .             .          8.12193
a114      .          -7.4637        .             .        -87.7505
a115   -56.2885     -81.9008        .          -74.0854       .
a116      .            .         -35.4528         .          2.24886
a117      .            .         -68.7259      -76.841     -35.9315
a118      .          -6.82623       .          -79.8211       .
a119   -52.7985     -35.0519     -67.0497         .        -51.364
a12       .            .            .             .        -85.1193
a120   -14.1999        .         -70.17        -60.432        .
a121      .            .            .             .        -75.4339
a123      .         -98.3202        .             .           .
a124      .            .            .            1.64636      .
a125      .         -15.7233        .             .           .
a126      .         -14.6983        .             .           .
a127      .            .         -88.8528      -97.1447       .
a128      .            .            .          -44.604        .
a129      .         -26.3308        .            1.98342      .
a13       .         -87.6615        .             .           .
a130   -73.5845     -97.5243        .          -58.4803       .
a131   -49.0921        .         -96.1411      -21.241     -50.6709
a132    -5.37976       .         -88.2002         .           .
a133   -72.3915        .         -99.5319      -64.5239       .
a134   -21.8559        .            .             .           .
a135      .         -56.3818        .             .           .
a136      .         -78.293         .             .           .
a137      .            .            .             .        -80.3917
a139   -50.2271     -92.9679       3.82779        .           .
a14    -78.7622     -20.4742     -53.592          .        -18.6717
a140      .            .          -7.3365         .           .
a141   -69.3108        .         -24.4197         .           .
a142   -29.5241        .         -11.8156      -11.2843       .
a143      .           6.31961    -13.1788         .           .
a144   -31.5862        .            .          -25.1304    -88.8208
a145   -28.3343        .            .          -11.2512       .
a146    -5.2492        .            .           -8.51056      .
a147      .            .            .          -89.3493    -91.0226
a148      .            .         -33.7074      -26.4069       .
a149      .         -55.8066        .          -41.9204     -0.388792
a15       .         -99.0444      -0.466899       .        -69.4519
a150   -71.265         .            .             .           .
a151   -35.1717     -21.6201        .             .           .
a152      .            .         -89.2622         .           .
a153   -31.452         .            .             .        -13.7356
a154   -45.3974     -84.5541        .          -38.4646       .
a156   -97.4229        .            .          -73.0843      9.0831
a157   -50.5056        .          -0.024455       .        -46.7114
a158   -63.7957      -0.702466      .             .        -47.5523
a159   -37.855      -48.5158        .          -84.9108       .
a16    -19.3948     -60.2951     -89.8498         .           .
a160   -70.1746        .            .          -41.2041       .
a161    -7.46748    -69.1889       7.86753     -12.015        .
a162   -86.7421        .            .          -50.5286       .
a163      .         -30.0169        .          -77.5556       .
a164      .         -42.7571     -48.4303         .           .
a165      .         -32.755      -14.7207         .        -18.4855
a166   -46.0021        .         -29.2538      -82.8756       .
a167      .            .            .          -76.1171       .
a168      .           7.71166    -57.6224      -28.3865      7.60727
a169      .            .         -99.8121         .        -57.4507
a17       .         -17.8099        .             .           .
a170      .         -47.3384       6.91655     -48.2106      9.95464
a171   -50.3127     -43.2378     -10.6567         .           .
a172      .          -5.87212       .             .        -15.5609
a173      .         -47.4316        .          -20.4266    -23.4002
a175      .            .            .             .        -45.7495
a176   -70.0836        .         -54.4134      -86.794     -49.692
a177   -96.4955        .            .             .           .
a178      .         -66.2863        .             .           .
a18       .          -8.70241       .           -5.1378    -27.4142
a180      .            .            .          -53.4918       .
a181   -76.0406        .            .             .        -63.2799
a182      .            .            .          -17.3946     -2.60657
a183      .            .         -64.3498         .           .
a184   -10.4588        .         -70.9628      -91.1896    -53.3846
a185      .            .            .          -13.5695       .
a187      .         -70.6278        .          -35.4663    -84.9021
a188   -50.2136        .          -5.0438         .           .
a189   -89.6719     -44.6007        .          -18.6197    -39.8552
a19     -6.66864    -23.599         .          -13.807        .
a190   -52.4378     -52.8098        .             .        -35.0772
a191   -66.5988     -42.6205       0.0773612      .           .
a192    -8.6859        .         -28.1208      -59.8479    -12.802
a193      .            .         -59.0341         .        -18.729
a194      .           0.142586      .             .           .
a195   -70.094         .            .             .           .
a196      .            .            .             .        -33.8502
a197      .            .            .             .         -9.47847
a198      .            .            .          -35.9744    -19.8534
a199      .         -91.3086        .          -20.4151       .
a2     -87.797         .            .          -71.3128    -67.5343
a20       .            .         -32.0921         .         -4.94546
a200      .         -27.4787        .            2.25971      .
a21     -4.17964       .            .          -27.0369       .
a22       .            .            .             .         -4.04531
a23       .            .          -5.69398     -46.6587       .
a24       .            .            .           -8.71001      .
a25       .         -88.5413        .             .          4.07082
a26       .         -40.0354       6.26625        .           .
a27    -91.4977        .            .             .           .
a28       .          -8.66255       .          -35.887     -61.3385
a29       .            .         -56.3279         .         -9.54685
a3     -59.1276     -71.3608     -83.9731      -93.9599    -73.4828
a30       .         -55.2019     -99.2432         .        -24.4119
a31     -8.2001        .            .          -81.8173       .
a32       .            .         -64.4234         .        -58.3666
a33    -58.5537        .            .             .           .
a35    -70.8135        .            .          -60.9302       .
a36       .            .            .          -81.1619       .
a37    -76.5332        .         -15.7751      -49.5185    -51.0505
a38       .            .         -35.0748         .           .
a39       .            .            .           -2.68106   -38.0264
a40       .         -30.837         .             .           .
a41       .         -81.7118     -72.8864         .        -29.8471
a42       .            .           2.87332        .           .
a43    -49.8434        .            .          -95.1091       .
a44       .         -35.1715        .             .           .
a45    -10.1769        .         -26.2785         .           .
a46    -34.6092     -34.5648        .             .           .
a47       .         -58.3895      -1.76317        .           .
a48    -76.6823       3.59612    -66.0653         .         -1.72987
a49    -42.1107        .            .          -90.9465    -99.624
a5     -47.2234        .         -65.058          .           .
a50    -84.4667        .         -57.3141      -74.9034       .
a51       .            .         -97.3035      -83.0841       .
a52       .            .            .          -90.1954       .
a54       .         -78.2983        .             .           .
a55       .            .         -74.8395        1.23345    -3.94414
a56       .          -4.52758       .          -52.2113       .
a57       .         -13.2514        .             .           .
a58       .         -21.3123     -89.9192         .           .
a59       .         -48.3852        .             .           .
a6        .         -18.2356        .          -47.601        .
a60       .            .            .          -25.5641       .
a62      7.0175     -70.9509        .          -96.2757       .
a63    -46.0471     -40.0991     -15.7769      -10.7279     -9.095
a64       .            .         -93.8034      -63.5497       .
a65       .            .            .             .          4.91324
a67       .            .         -68.2028         .           .
a68       .          -7.81162    -47.9385         .        -78.1002
a69    -13.2367     -96.4792        .             .           .
a7        .            .            .             .        -56.4576
a70    -94.0334     -27.8427        .             .        -13.0589
a71       .          -8.59439    -55.416        -0.99672      .
a73    -26.6083     -51.2766     -30.3594         .           .
a74       .         -72.0128        .            9.85475   -77.2284
a75       .            .            .             .        -18.3457
a76       .            .            .          -71.8864       .
a77       .            .            .             .        -42.1265
a78     -0.611742      .         -54.7008         .           .
a79    -27.3189     -45.9726        .             .           .
a80       .            .         -59.7837         .           .
a81    -93.7134        .            .          -90.9601       .
a82       .            .         -17.4978      -35.1172       .
a83    -57.8425        .            .             .           .
a84    -34.5818     -42.7097        .             .        -56.1755
a85      3.68929       .            .             .           .
a86    -30.3169     -60.7621        .             .          9.50341
a87    -48.5653        .         -74.1202      -56.5968    -42.7736
a88    -88.313      -37.3428        .          -94.3968    -65.0406
a89       .         -91.179      -47.6316      -34.9171       .
a9     -54.187         .            .          -70.7542    -30.6861
a90    -91.3124        .           8.44954        .          4.37711
a91      0.372641      .            .             .        -70.9388
a92    -77.187      -69.3938        .             .          3.18799
a93    -29.8756        .         -24.3786      -75.933        .
a94    -99.1985        .         -22.7448      -19.9056       .
a95       .            .            .          -68.7913       .
a96       .         -91.9894       6.37766        .           .
a97    -59.6844        .            .             .           .
a98       .            .         -66.0666         .           .
a99       .            .            .          -41.4508       .

:         b53          b54          b55          b56          b57       :=
a1     -20.8573     -56.23          .         -18.8108        .
a10    -98.1334     -45.1465     -73.6064        .         -87.6073
a100      .            .         -59.3098        .            .
a101      .            .            .            .         -62.712
a102      .         -90.5518        .            .         -53.099
a103      .            .         -43.5556     -11.987         .
a104      .            .         -76.8202        .         -65.7347
a105     2.08466    -94.6687        .            .         -89.7165
a106   -89.9767     -92.9104        .            .            .
a107      .            .            .            .         -17.152
a109      .            .          -7.18456     -2.82825       .
a110      .         -79.3748        .         -72.0044        .
a111      .            .            .            .         -80.2843
a113   -16.4931     -85.1161        .            .            .
a114     3.16003       .            .            .            .
a115   -92.2749     -64.9205     -48.8382     -13.0709        .
a116      .         -91.2526        .            .            .
a117   -80.6448        .            .         -84.7713        .
a118   -22.7859     -31.4431      -2.34276    -98.3719     -70.1394
a119      .         -36.8546       0.492185      .         -48.5165
a12    -57.6992     -68.1223     -52.8868     -95.9014        .
a120      .            .            .         -89.8745        .
a121      .         -99.1223      -5.23457    -37.2776        .
a122      .         -78.7202        .         -30.9334        .
a123      .            .           0.522272      .            .
a124      .          -8.93526       .            .            .
a125      .          -9.08245       .         -82.5595        .
a126   -16.0667        .            .            .            .
a127   -98.6472      -1.01074       .            .            .
a128      .            .            .            .           7.92325
a129      .         -13.3027     -63.3936     -60.6613        .
a13       .         -60.2383        .            .            .
a130   -17.6122     -42.1576        .            .            .
a131      .            .            .            .         -35.2893
a132     7.45848     -2.90649      3.05951       .            .
a133   -19.2138        .         -99.3903        .            .
a134   -74.1114        .         -46.428         .            .
a135      .         -66.3876     -74.6214     -91.9898        .
a136   -48.338         .            .            .            .
a137   -98.0199        .         -31.0592        .         -10.9803
a138   -28.2824        .         -33.7147        .            .
a139      .            .          -4.48436     -3.52928       .
a14       .            .            .          -0.577629      .
a140      .         -50.7397     -34.5791        .         -64.6791
a141   -35.1749     -19.4215        .          -6.97921       .
a142      .         -30.8251     -14.8135     -94.8767        .
a143      .         -89.4692        .            .           4.11562
a144      .            .         -45.602      -57.8676        .
a145   -43.4615     -94.7894     -12.7329        .            .
a146      .            .            .         -40.3705     -46.1436
a147   -76.8027     -37.129         .         -52.6349        .
a148     3.18309       .         -42.3108     -32.898         .
a149      .            .         -51.015      -98.3197        .
a15       .            .          -1.54425       .            .
a150   -44.9956     -59.7812        .            .            .
a151   -30.7694      -9.71432       .           2.96363       .
a152   -14.5623        .            .            .            .
a153      .            .            .         -35.4142        .
a154    -8.98654       .         -66.8183     -84.8646     -48.9827
a155      .         -88.4918     -99.7547        .         -49.1875
a156      .            .         -71.074      -95.7078        .
a157   -37.8774     -92.1967     -67.5412     -58.0713     -43.8913
a158      .          -8.17297       .            .            .
a159      .           7.17829    -71.4525        .            .
a16    -36.0376     -76.451      -99.5703       3.984      -87.8145
a160   -42.9946        .         -57.5921        .            .
a161      .            .            .         -76.1198      -9.50419
a162     8.61349       .            .            .         -39.1917
a163      .            .           5.43655       .            .
a164   -85.7388        .            .            .            .
a165      .            .            .            .          -3.0881
a166      .            .            .            .         -99.6459
a167      .         -46.3884        .         -48.6604        .
a168   -86.6645        .         -25.7945        .            .
a169     0.463545      .            .            .            .
a17       .         -11.7403        .          -2.86654    -22.1832
a170      .            .            .         -86.8545     -84.1756
a173      .         -82.6849     -47.7925        .          -2.09492
a174   -11.4959        .            .            .            .
a176      .            .            .         -35.7431        .
a177   -80.8276     -74.418         .         -88.3132        .
a178    -5.74192     -5.31622    -19.089      -14.8915        .
a179      .         -91.0388        .         -53.2987     -87.6294
a180   -62.0505        .            .            .         -97.2789
a181     9.31003       .         -11.3195        .            .
a182      .         -90.0791      -5.96883     -0.807958      .
a183   -98.7029        .         -18.8941        .            .
a184   -39.8625     -81.6049     -34.057         .            .
a185      .         -95.5561     -94.6126     -23.4686        .
a186      .            .          -1.43715       .            .
a187   -67.5182        .         -76.0027        .            .
a188    -2.08087    -16.4467        .         -54.9564        .
a189      .            .         -56.2862     -53.8435     -84.4622
a19       .         -40.7886     -89.9739     -70.9321        .
a190   -12.1686        .         -76.8967        .         -30.6671
a191      .           9.20195    -32.864         .            .
a192    -1.12494    -43.4589     -47.2362        .         -77.734
a193      .            .         -11.946         .         -30.9023
a194      .         -75.4698     -43.9075     -44.8644        .
a195      .         -94.9653        .           2.80788     -6.40514
a196      .         -89.611         .            .            .
a197   -66.499         .            .            .         -25.9612
a198      .         -98.1757     -33.2589        .            .
a199    -2.22547       .         -33.0162        .            .
a2     -58.6582        .            .         -90.1767     -96.5574
a20       .           8.54829       .            .          -6.05728
a200      .         -87.5654        .            .            .
a21    -24.0391        .            .            .            .
a22       .            .          -4.76308    -11.4396     -49.4661
a23       .            .         -44.2166     -33.4578     -84.6973
a24       .         -15.8041        .            .         -33.5947
a25    -78.633        2.88504       .            .            .
a26       .            .          -7.03791       .         -90.1165
a27    -45.9867     -63.5537     -43.296      -95.0428        .
a28       .            .         -46.4716        .         -50.2852
a29      0.370733   -73.1812        .            .            .
a3     -17.0625     -70.1504     -16.1928     -85.3109        .
a30       .           3.52316       .            .            .
a31       .            .          -2.72528       .            .
a32    -13.8198        .            .            .            .
a33       .         -24.5212        .           1.28668       .
a35       .         -68.9626     -10.8313        .         -99.5898
a36       .            .            .         -19.4904     -16.6051
a37       .            .            .          -5.70425    -33.5716
a38       .            .         -98.9489        .            .
a39    -37.1055        .            .            .            .
a4        .            .            .         -92.3397      -1.49007
a40       .            .            .         -87.1943        .
a41      9.93287       .            .            .            .
a43       .         -82.5254     -48.213         .            .
a44    -14.3712        .           4.12013     -0.623518      .
a45    -15.5012     -36.8765       8.23795       .            .
a46       .            .            .         -28.2621        .
a47       .            .            .            .           5.71762
a49       .            .          -9.62891    -93.7803     -18.1827
a5        .            .            .            .         -57.6403
a50       .            .         -73.1936     -42.621         .
a51       .         -77.4429        .            .         -33.3638
a53      5.60081    -58.4146     -41.7574     -73.1653     -53.4117
a54       .         -34.9151        .            .         -30.5563
a56    -13.9684     -44.6728        .            .         -70.2501
a57    -20.5304     -39.1359        .            .            .
a58       .         -26.9631     -35.7888        .            .
a59       .            .            .            .         -57.3332
a6        .          -6.21885       .         -47.6058     -41.1264
a60     -3.01134    -78.87          .         -11.0356        .
a61    -89.7481        .         -27.5896        .            .
a62       .         -26.6105        .            .            .
a63    -93.6451     -81.1452     -75.3745        .            .
a64       .         -29.9185     -67.0524     -73.8017        .
a65    -68.1634        .         -57.5184     -40.6558        .
a66    -63.4837     -15.5585        .         -34.9172     -21.2417
a67       .            .            .         -70.3741        .
a68       .         -49.9917        .            .            .
a69       .         -14.7439        .            .            .
a7        .         -95.6269        .            .            .
a70       .            .         -65.8532     -12.3379     -62.7788
a71    -30.8269        .           6.58933       .         -24.8001
a74    -42.698      -30.6456     -64.6871     -48.9672     -35.3274
a75    -81.4402      -2.25448       .            .          -3.33628
a76       .           9.33116    -36.2366       3.19498       .
a77    -21.4796        .         -71.4931        .         -60.0984
a78       .            .            .            .         -54.3323
a79    -89.0512     -27.7754        .         -24.6455     -43.5629
a8        .            .         -74.7119        .         -34.9654
a80       .          -6.86967       .         -86.1922        .
a81    -74.4318        .            .           2.92853    -57.5033
a82       .         -63.2669        .         -31.5448     -96.2188
a83    -10.2002        .            .            .            .
a84       .            .           2.90279       .            .
a85       .         -87.5332        .            .            .
a86       .            .         -72.5763        .         -26.1343
a87       .            .            .         -71.7373        .
a88       .            .         -85.1314      -6.49496       .
a89       .         -79.1321        .            .         -38.554
a9        .            .            .           1.43366       .
a91       .         -52.6606     -41.7455        .            .
a92       .            .         -93.0927        .            .
a93    -89.5547     -67.4304        .         -26.6079     -58.3959
a94       .         -69.537         .            .          -7.66007
a95       .         -94.4104        .            .         -71.5317
a96       .            .            .         -63.3836        .
a97       .           5.06775       .            .         -49.1871
a98       .            .            .         -90.6141        .
a99    -21.1992       0.465315      .         -85.3137        .

:         b58          b59          b6          b60         b61         b62  :=
a1        .           8.59125       .           .           .          1.68915
a10    -47.0887       0.174297   -35.5585    -32.936        .           .
a100      .            .         -16.8485       .           .           .
a101      .         -59.0976        .           .           .        -59.7445
a102    -4.47686       .            .           .           .           .
a103      .         -27.2369      -3.09208      .           .           .
a104      .            .            .           .           .        -28.1425
a105      .         -74.9903        .           .        -24.3856      0.01684
a106   -69.6919       5.62984       .        -57.459        .          7.73412
a107      .            .            .        -46.1893     -6.75746      .
a108      .            .         -66.7654       .           .         -3.54014
a109   -91.982         .          -5.61963      .           .           .
a11       .            .            .        -99.6461       .          3.52025
a110   -37.5905        .            .           .        -51.7639       .
a112   -46.5259        .            .        -73.6192    -21.2202      9.86653
a113      .            .         -14.7601       .         -2.97836      .
a114      .            .            .        -34.8959    -25.9163    -48.6019
a115     2.30573       .            .         -4.27918   -51.9398       .
a116   -25.8556        .         -43.8929       .           .         -1.96067
a117      .            .         -89.5378       .           .           .
a118      .         -66.6852     -10.2666       .           .           .
a119      .           8.98192       .          4.78418      .           .
a12       .            .            .           .          3.56019      .
a120      .            .         -22.4006       .           .        -70.709
a121      .            .            .        -64.4581     -2.96152   -78.7105
a122   -94.9832        .            .           .           .           .
a123   -33.9258        .            .        -67.6912    -76.163        .
a124   -64.722         .            .        -69.9521       .        -84.5073
a125      .            .         -20.4308       .        -90.1296       .
a126      .            .            .           .        -37.5062    -89.0482
a127   -13.8515        .            .        -31.4713    -88.2871       .
a128      .            .            .          2.02349   -14.2159    -55.795
a129      .         -88.4794        .        -78.1921    -30.0522       .
a13     -5.54959    -50.1224     -45.6435    -97.0405       .           .
a130    -9.8167        .            .           .           .        -38.0784
a131    -0.753524      .            .        -16.7088       .        -99.8135
a132   -51.9268      -8.26618       .           .           .        -34.6175
a133      .         -64.7439        .        -41.5162     -3.82239     3.47062
a134   -28.3616       6.5026        .           .           .           .
a135      .         -91.6616     -94.9266       .           .        -62.0489
a136   -37.0226        .            .           .        -96.2364      1.42783
a137     3.0923        .            .           .           .           .
a138      .         -79.4249        .           .           .        -32.4052
a139     5.18275    -19.0114     -75.0194    -92.5505       .           .
a14       .         -87.4478     -18.238        .         -6.84402      .
a140      .            .            .        -14.8618       .           .
a141      .         -43.4228     -65.8871       .           .           .
a142   -56.9853     -70.2081     -69.599        .        -96.0743       .
a143      .         -17.9132       2.62388      .        -97.6744    -41.1287
a144   -94.272         .            .           .         -3.39266      .
a145      .         -54.829         .           .           .        -69.6765
a146      .            .            .           .        -16.8965    -71.5368
a147     2.66758    -73.296        8.82441      .        -37.4117      2.91934
a148      .            .            .        -93.2958       .           .
a149      .            .         -21.0469       .        -44.8379       .
a15    -64.251        3.56706       .           .        -72.3468       .
a150   -29.7377        .            .        -10.5669     -1.06065      .
a151      .            .            .         -6.48427      .           .
a152      .          -0.51524       .        -49.0436       .           .
a153      .           7.88       -69.711        .           .        -65.0618
